location_1,location_2,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url,fips,fips.1,fips.1.1,fips
Utah,Salt Lake County,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,Yes,2020-03-13,https://coronavirus.utah.gov/stay-at-home/,No,,,49035,49035,49035,49035
Vermont,Addison County,Yes,2020-03-25,https://governor.vermont.gov/press-release/governor-phil-scott-issues-%E2%80%9Cstay-home-stay-safe%E2%80%9D-order-directs-additional-closures,No,,,Yes,2020-03-18,https://governor.vermont.gov/press-release/gov-scott-orders-orderly-closure-vermont-prek-12-schools-week,No,,,Yes,2020-03-21,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,No,,,Yes,2020-03-21,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-covid-19-community-mitigation-measures-directs,No,,,Yes,2020-03-25,https://governor.vermont.gov/press-release/governor-phil-scott-issues-%E2%80%9Cstay-home-stay-safe%E2%80%9D-order-directs-additional-closures,No,,,50001,50001,50001,50001
Vermont,Chittenden County,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,,Yes,2020-03-18,https://governor.vermont.gov/press-release/gov-scott-orders-orderly-closure-vermont-prek-12-schools-week,No,,,Yes,2020-03-16,https://www.mynbc5.com/article/university-of-vermont-moving-to-remote-learning-amid-covid-19-concerns/31403924,No,,,Yes,2020-03-14,https://diovermont.org/2020/03/14/from-bishop-shannon-cancelling-public-in-person-worship/,No,,,Yes,2020-03-25,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,No,,,50007,50007,50007,50007
Virginia,Albemarle County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-13,https://www.nbc29.com/2020/03/17/albemarle-county-schools-will-be-closed-least-through-april/,No,,,Yes,2020-03-17,https://www.virginia.edu/coronavirus,No,,,Yes,2020-03-17,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854487-en.html,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51003,51003,51003,51003
Virginia,Arlington County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://www.arlnow.com/2020/03/13/breaking-arlington-public-schools-closing-monday-through-spring-break/,No,,,Yes,2020-03-09,https://www.marymount.edu/Academics/Services-Resources/Registrar-s-Office/Academic-Calendar/Spring-2020-Academic-Calendar,No,,,Yes,2020-03-16,https://www.catholicherald.com/news/local_news/masses_canceled_due_to_coronavirus/,No,,,Yes,2020-03-30,https://newsroom.arlingtonva.us/release/arlington-requires-compliance-with-governors-stay-at-home-order/,No,,,51013,51013,51013,51013
Virginia,Augusta County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.brcc.edu/brcc/news/coronavirus.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,51015,51015,51015,51015
Virginia,Botetourt County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://drive.google.com/file/d/1kq3TXVdjgfpfGe9llIJSeK_6yr8GsT7x/view,No,,,Yes,2020-03-11,https://news.virginia.edu/content/latest-updates-uvas-response-coronavirus#march-11,No,,,Yes,2020-03-23,https://drive.google.com/file/d/1kq3TXVdjgfpfGe9llIJSeK_6yr8GsT7x/view,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51023,51023,51023,51023
Virginia,Charlottesville city,Yes,2020-03-24,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-14,https://www.cbs19news.com/story/41888066/charlottesville-city-schools-closed-march-16,No,,,Yes,2020-03-06,https://www.nbc29.com/2020/03/11/uva-not-holding-classes-foreseeable-future/,No,,,Yes,2020-03-14,https://www.nbc29.com/2020/03/14/church-closings/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51540,51540,51540,51540
Virginia,Fairfax County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-13,https://wtop.com/coronavirus/2020/03/fairfax-co-schools-closed-friday-after-genuine-concern-from-parents/,No,,,Yes,2020-03-13,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-13,http://www.saintlukeschurch.net/blog/2020/3/13/ways-we-will-worship-together-online-and-connect-this-week,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855702-en.html,No,,,51059,51059,51059,51059
Virginia,Franklin County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-14,https://www.ferrum.edu/blog/coronavirus/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51067,51067,51067,51067
Virginia,Greene County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-14,https://va01918659.schoolwires.net/Page/440,No,,,,,,,,,Yes,2020-03-22,https://d2y1pz2y630308.cloudfront.net/23303/bulletins/20200322.pdf,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51079,51079,51079,51079
Virginia,Henrico County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,51087,51087,51087,51087
Virginia,Loudoun County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-12,https://www.lcps.org/Page/2#calendar69227/20200310/event/1671011,No,,,Yes,2020-03-11,https://vadogwood.com/2020/03/12/all-the-virginia-schools-and-universities-closed-for-coronavirus/,No,,,Yes,2020-03-14,https://www.facebook.com/loudounbiblechurch/posts/10159306886462977,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51107,51107,51107,51107
Virginia,Louisa County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,No,,,Yes,2020-03-13,https://www.google.com/amp/s/vadogwood.com/news/all-the-virginia-schools-and-universities-closed-for-coronavirus/amp/,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51109,51109,51109,51109
Virginia,Montgomery County,Yes,2020-03-24,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-13,https://www.governor.virginia.gov/executive-actions/,No,,,Yes,2020-04-23,http://www.collegiatetimes.com/opinion/virginia-tech-s-proactive-closure-is-necessary-to-protect-the/article_defcd6ec-6c76-11ea-8db1-0bfccbfe80ea.html,No,,,Yes,2020-03-15,,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51121,51121,51121,51121
Virginia,Nelson County,Yes,2020-03-24,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-11,https://news.virginia.edu/content/latest-updates-uvas-response-coronavirus?amp=#click=https://t.co/RrGklIByy5,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-30,https://www.virginia.gov/coronavirus/,No,,,51125,51125,51125,51125
Virginia,Prince William County,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-11,https://www.nvcc.edu/news/press-releases/2020/remote-learning-plan.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,51153,51153,51153,51153
Virginia,Richmond city,Yes,2020-03-20,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,Yes,,,Yes,2020-04-30,http://www.richmondgov.com,No,,,Yes,2020-03-20,http://www.richmondgov.com,No,,,Yes,2020-03-20,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,Yes,2020-03-20,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51760,,,51760
Virginia,Roanoke city,Yes,2020-03-24,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-855292-en.html,No,,,Yes,2020-03-16,https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,No,,,Yes,2020-03-23,https://www.wsls.com/news/local/2020/03/11/virginia-tech-moving-to-online-classes-amid-fears-of-the-coronavirus-spreading/,No,,,Yes,2020-03-16,https://www.nbc12.com/2020/03/16/catholic-diocese-richmond,No,,,Yes,2020-03-31,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51770,,,51770
Virginia,Roanoke County,Yes,2020-03-24,https://www.roanokecountyva.gov/CivicAlerts.aspx?AID=3708,No,,,Yes,2020-03-14,https://rcps.info/news/what_s_new/coronavirus_information,No,,,Yes,2020-03-18,https://www.hollins.edu/coronavirus-preparedness/frequently-asked-questions/?fbclid=IwAR3b18YjxnPOWHMfosKLEIu3hHtGNqS4bdc-0rg3OI9hMNcc5fCfQq3xXJU,No,,,Yes,2020-03-16,https://richmonddiocese.org/bishop-knestout-writes-letter-to-the-faithful-in-regard-to-covid-19/,No,,,Yes,2020-03-30,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,No,,,51161,51161,51161,51161
Virginia,Shenandoah County,Yes,2020-03-23,https://www.nvdaily.com/nvdaily/state-closes-schools-some-businesses/article_f11892f4-335e-500c-b91b-8296cd71f663.html,No,,,Yes,2020-03-16,https://www.nvdaily.com/nvdaily/shenandoah-schools-closed-through-april-13/article_d1b5faed-80a6-5f17-b813-0541ed7da9a7.html,No,,,Yes,2020-03-11,https://www.virginiabusiness.com/article/va-universities-moving-classes-online-amid-coronavirus-worries/,No,,,Yes,2020-03-18,https://www.nvdaily.com/nvdaily/closings-canceled-postponed-events/article_cc54b62f-04dc-504d-b211-4f80c4fe4858.html,No,,,Yes,2020-03-23,https://shenandoahcountyva.us/administration/2020/03/county-facility-and-community-services-hours-of-operation-notices/,No,,,51171,51171,51171,51171
Virginia,Washington County,Yes,2020-03-23,https://www.governor.virginia.gov/executive-actions/,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/executive-actions/,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/executive-actions/,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/executive-actions/,No,,,Yes,2020-03-23,https://www.governor.virginia.gov/executive-actions/,No,,,51191,51191,51191,51191
Washington,King County,Yes,2020-03-23,https://www.doh.wa.gov/Emergencies/BePreparedBeSafe/SevereWeatherandNaturalDisasters/ShelterInPlace,No,,,Yes,2020-03-13,https://www.k12.wa.us/about-ospi/press-releases/novel-coronavirus-covid-19-guidance-resources,No,,,Yes,2020-03-06,https://www.washingtonpost.com/education/2020/03/06/university-washington-switches-virtual-classes-after-staff-member-tests-positive-covid-19/,No,,,Yes,2020-03-11,https://www.nytimes.com/2020/03/11/us/coronavirus-kentucky-churches-cancel.html,No,,,Yes,2020-03-23,https://medium.com/wagovernor/inslee-announces-stay-home-stay-healthy-order-4891a7511f5e,No,,,53033,53033,53033,53033
Washington,Pierce County,Yes,2020-03-23,https://medium.com/wagovernor/inslee-announces-stay-home-stay-healthy-order-4891a7511f5e,No,,,Yes,2020-03-17,https://www.facebook.com/pierceco/posts/3087288654636625,No,,,Yes,2020-03-19,http://www.cwu.edu/covid-19-update-academics-operations,No,,,Yes,2020-03-11,https://www.thenewstribune.com/news/state/washington/article241092596.html,No,,,Yes,2020-03-23,https://medium.com/wagovernor/inslee-announces-stay-home-stay-healthy-order-4891a7511f5e,No,,,53053,53053,53053,53053
Washington,Snohomish County,Yes,2020-03-23,https://medium.com/wagovernor/inslee-announces-stay-home-stay-healthy-order-4891a7511f5e,No,,,Yes,2020-03-17,https://www.king5.com/article/news/health/coronavirus/coronavirus-school-closures/281-97cf6ffe-c0aa-47b8-bd6c-3da7ed60d924,No,,,Yes,2020-03-06,https://komonews.com/news/local/uw-suspends-classes-finals-on-campus-starting-monday,No,,,Yes,2020-03-15,https://www.king5.com/article/news/health/coronavirus/churches-adapting-to-large-event-ban/281-b12f585f-d381-4edb-9188-e5ed1bdebf46,No,,,Yes,2020-03-22,https://mynorthwest.com/1777834/everett-mayor-directs-stay-home/,No,,,53061,53061,53061,53061
West Virginia,Greenbrier County,Yes,2020-03-24,https://coronavirus-wvgovstatus-cdn.azureedge.net/STAY_AT_HOME_ORDER.pdf,No,,,Yes,2020-03-14,http://wvmetronews.com/2020/03/13/schools-are-closing-in-west-virginia-until-further-notice/,No,,,Yes,,,No,,,Yes,2020-03-22,,No,,,Yes,2020-03-24,https://dhhr.wv.gov/COVID-19/Pages/Governor-Issues-Stay-at-Home-Order.aspx,No,,,54025,54025,54025,54025
West Virginia,Pocahontas County,Yes,2020-03-24,https://coronavirus-wvgovstatus-cdn.azureedge.net/STAY_AT_HOME_ORDER.pdf,No,,,Yes,2020-03-14,http://wvmetronews.com/2020/03/13/schools-are-closing-in-west-virginia-until-further-notice/,No,,,Yes,2020-03-16,https://www.marshall.edu/wellness/influenza-information-and-coronavirus-update/,No,,,Yes,2020-03-22,https://www.facebook.com/marchofGod/,No,,,Yes,2020-03-24,https://dhhr.wv.gov/COVID-19/Pages/Governor-Issues-Stay-at-Home-Order.aspx,No,,,54075,54075,54075,54075
Wisconsin,Dane County,Yes,2020-03-25,https://www.wbay.com/content/news/Wisconsin-governor-to-issue-order-that-ceases-all-non-essential-business-569025811.html,No,,,Yes,2020-03-19,https://www.wdio.com/neighborhood/all-wisconsin-k-12-schools-to-close-beginning-wednesday/5673792/,No,,,Yes,2020-03-16,https://covid19.wisc.edu/march-17-changes-to-campus-operations-from-chancellor-blank/,No,,,Yes,2020-03-15,https://wkow.com/2020/03/15/worship-services-empty-go-online-in-response-to-the-coronavirus/,No,,,Yes,2020-03-25,https://www.wpr.org/sites/default/files/health_order_12_safer_at_home.pdf,No,,,55025,55025,55025,55025
Wyoming,Fremont County,Yes,2020-03-19,https://trib.com/news/state-and-regional/health/wyoming-governor-announces-statewide-business-closures-in-response-to-coronavirus/article_fd9b3090-536e-5e55-902e-0585322740a2.html,No,,,Yes,2020-03-15,https://trib.com/news/local/education/school-districts-across-wyoming-announce-closures-following-governors-recommendation/article_333c5100-c6a6-57f1-b04b-948546b59ffd.html,No,,,Yes,2020-03-16,https://www.gillettenewsrecord.com/news/wyoming/article_512201e5-2d7b-5257-8138-4ecb37c4033e.html,No,,,Yes,2020-03-16,https://thesheridanpress.com/121334/coronavirus-cancelations-closures-and-more/,No,,,Yes,2020-03-21,https://trib.com/news/state-and-regional/health/wyoming-cancellations-and-postponements-caused-by-coronavirus/article_228b1e3a-56b6-5e09-a351-3bcb8825e7f3.html#tracking-source=home-top-story-1,No,,,56013,56013,56013,56013
